2,34,2,1024,342,6.8513e-23,0.40595,0.99583
1,35,2,1024,512,6.6012e-12,0.40576,1.2818
2,35,2,1024,344,1.5608e-22,0.59359,0.92374
1,36,2,1024,512,3.3646e-12,0.5012,0.96572
2,36,2,1024,354,3.1381e-22,0.49028,1.2092
1,37,2,1024,512,2.1688e-11,0.49671,1.2904
2,37,2,1024,335,8.5553e-23,0.51093,0.66744
1,38,2,1024,512,4.8915e-12,0.59882,1.124
2,38,2,1024,339,8.2875e-23,0.20567,0.62881
1,39,2,1024,512,3.3821e-12,0.2372,0.62659
2,39,2,1024,341,8.1696e-23,0.4015,0.62723
1,40,2,1024,512,5.9714e-12,0.32884,0.64177
2,40,2,1024,345,1.0324e-22,0.57478,1.0424
1,41,2,1024,512,1.5035e-11,0.59354,2.2495
2,41,2,1024,341,6.6215e-23,0.39074,1.3406
1,42,2,1024,512,3.4033e-12,0.38006,0.63738
2,42,2,1024,340,5.7611e-23,0.20274,0.81952
1,43,2,1024,512,6.061e-12,0.19971,0.65202
2,43,2,1024,343,7.666e-23,0.40941,1.0009
1,44,2,1024,512,6.4702e-12,0.40881,1.1672
2,44,2,1024,357,5.2836e-22,0.59418,1.0114
1,45,2,1024,512,1.1333e-11,0.56776,1.1076
2,45,2,1024,340,8.8318e-23,0.46676,0.95438
1,46,2,1024,512,1.4296e-11,0.51673,1.1294
2,46,2,1024,366,1.0758e-21,0.59945,0.92894
1,47,2,1024,512,2.7142e-11,0.59924,1.1421
2,47,2,1024,353,2.9586e-22,0.55211,0.91505
1,48,2,1024,512,1.4869e-11,0.55459,1.1199
2,48,2,1024,338,6.835e-23,0.3171,0.75096
1,49,2,1024,512,6.1089e-12,0.31137,0.64774
2,49,2,1024,355,4.4059e-22,0.55586,0.93254
1,50,2,1024,512,2.1129e-11,0.55551,1.1232
2,50,2,1024,340,6.8913e-23,0.24484,0.67475
1,51,2,1024,512,3.6307e-12,0.51589,0.64064
2,51,2,1024,334,8.8187e-23,0.2983,0.65897
1,52,2,1024,512,6.0555e-12,0.25919,1.1449
2,52,2,1024,344,9.4775e-23,0.40324,1.0268
1,53,2,1024,512,9.8062e-12,0.40328,1.1672
2,53,2,1024,336,6.1138e-23,0.58147,0.97488
1,54,2,1024,512,3.4313e-12,0.55673,0.63794
2,54,2,1024,344,8.2312e-23,0.58563,0.95001
1,55,2,1024,512,1.9062e-11,0.59011,1.1089
2,55,2,1024,342,7.7073e-23,0.46667,0.92979
1,56,2,1024,512,6.0353e-12,0.46612,1.1112
2,56,2,1024,342,7.7501e-23,0.29744,0.65523
1,57,2,1024,512,3.6367e-12,0.34256,0.66935
2,57,2,1024,341,7.0748e-23,0.48354,0.6476
1,58,2,1024,512,6.0467e-12,0.45311,0.63172
2,58,2,1024,350,9.3855e-23,0.54419,0.94158
1,59,2,1024,512,7.2079e-12,0.54442,1.1298
2,59,2,1024,343,8.646e-23,0.59945,0.93133
1,60,2,1024,512,8.9936e-12,0.5179,1.1261
2,60,2,1024,360,2.8056e-22,0.59507,0.95133
1,61,2,1024,512,6.0583e-12,0.25351,0.65841
2,61,2,1024,338,5.8321e-23,0.31416,0.65389
1,62,2,1024,512,3.0982e-12,0.3139,0.64996
2,62,2,1024,346,6.4926e-23,0.5809,0.98222
1,63,2,1024,512,6.0933e-12,0.58002,1.1811
2,63,2,1024,347,1.1432e-22,0.40421,0.96811
1,64,2,1024,512,1.0604e-11,0.4041,1.9461
2,64,2,1024,349,9.9847e-23,0.40331,1.6151
1,65,2,1024,512,9.1843e-12,0.40277,1.8791
2,65,2,1024,340,5.2631e-23,0.34075,1.3954
1,66,2,1024,512,3.365e-12,0.39243,0.75955
2,66,2,1024,343,8.3544e-23,0.45899,1.1191
1,67,2,1024,512,6.0008e-12,0.4732,0.71754
2,67,2,1024,350,1.3285e-22,0.40117,1.1085
1,68,2,1024,512,1.0797e-11,0.40118,1.2021
2,68,2,1024,343,8.0443e-23,0.40626,0.94592
1,69,2,1024,512,6.3365e-12,0.40624,1.1007
2,69,2,1024,338,6.1457e-23,0.30965,0.70674
1,70,2,1024,512,5.9711e-12,0.38871,0.64251
2,70,2,1024,352,1.6343e-22,0.40114,1.0615
1,71,2,1024,512,1.2269e-11,0.40109,1.2383
2,71,2,1024,337,5.8502e-23,0.27599,0.69209
1,72,2,1024,512,3.7988e-12,0.31607,0.74014
2,72,2,1024,345,1.8418e-22,0.40108,1.0593
1,73,2,1024,512,9.3793e-12,0.40547,1.4479
2,73,2,1024,335,5.3369e-23,0.25094,0.76016
1,74,2,1024,512,3.4164e-12,0.24839,0.6879
2,74,2,1024,336,5.9874e-23,0.4414,0.68675
1,75,2,1024,512,3.9041e-12,0.44889,0.63383
2,75,2,1024,348,2.2805e-22,0.48577,1.4748
1,76,2,1024,512,1.1507e-11,0.45257,1.9208
2,76,2,1024,354,3.7863e-22,0.4964,1.6763
1,77,2,1024,512,1.7026e-11,0.48939,1.6719
2,77,2,1024,335,7.2296e-23,0.25767,1.4412
1,78,2,1024,512,5.4352e-12,0.2477,1.1418
2,78,2,1024,346,7.1252e-23,0.58227,2.0259
1,79,2,1024,512,1.3986e-11,0.59619,2.6568
2,79,2,1024,353,1.0509e-22,0.40261,1.9444
1,80,2,1024,512,9.3901e-12,0.40261,1.6191
2,80,2,1024,351,2.4399e-22,0.48684,1.1543
1,81,2,1024,512,1.4792e-11,0.44025,1.3249
2,81,2,1024,342,6.1413e-23,0.35128,0.73174
1,82,2,1024,512,5.8008e-12,0.55206,0.79177
2,82,2,1024,347,7.2154e-23,0.46104,1.9824
1,83,2,1024,512,6.3417e-12,0.46225,1.7278
2,83,2,1024,340,5.0541e-23,0.37868,0.82565
1,84,2,1024,512,5.5067e-12,0.36558,1.1748
2,84,2,1024,343,8.1214e-23,0.46953,1.4332
1,85,2,1024,512,5.7778e-12,0.40399,1.002
2,85,2,1024,354,2.4988e-22,0.43818,2.661
1,86,2,1024,512,9.3726e-12,0.44991,1.4049
2,86,2,1024,349,2.63e-22,0.55146,1.0804
1,87,2,1024,512,1.076e-11,0.54208,1.5006
2,87,2,1024,342,8.97e-23,0.52187,1.3517
1,88,2,1024,512,1.1421e-11,0.47992,1.4415
2,88,2,1024,351,2.1879e-22,0.51025,1.4333
1,89,2,1024,512,1.3241e-11,0.5512,1.3291
2,89,2,1024,339,7.1393e-23,0.466,1.2059
1,90,2,1024,512,9.8297e-12,0.47692,1.8522
2,90,2,1024,352,4.0122e-22,0.59988,1.0454
1,91,2,1024,512,2.876e-11,0.59155,1.2612
2,91,2,1024,340,7.5112e-23,0.59763,1.2098
1,92,2,1024,512,1.038e-11,0.593,1.546
2,92,2,1024,345,1.3089e-22,0.56987,1.5777
1,93,2,1024,512,1.3909e-11,0.56806,2.5411
2,93,2,1024,342,8.0771e-23,0.59765,1.5225
1,94,2,1024,512,1.1383e-11,0.41678,1.8365
2,94,2,1024,347,8.7523e-23,0.45171,1.0441
1,95,2,1024,512,7.2019e-12,0.4546,1.232
2,95,2,1024,332,5.2661e-23,0.47485,0.71884
1,96,2,1024,512,5.4779e-12,0.46809,0.78646
2,96,2,1024,352,3.2252e-22,0.43742,1.2863
1,97,2,1024,512,1.3101e-11,0.43982,1.6393
2,97,2,1024,332,8.2141e-23,0.27755,0.77075
1,98,2,1024,512,3.075e-12,0.26787,0.66495
2,98,2,1024,350,1.336e-22,0.57128,1.5684
1,99,2,1024,512,1.0992e-11,0.57122,1.4034
2,99,2,1024,346,1.2605e-22,0.41637,1.4653
1,100,2,1024,512,8.9833e-12,0.41481,1.7411
2,100,2,1024,332,5.5821e-23,0.31327,1.0521
1,11,4,1024,512,2.2759e-11,0.84783,2.3647
2,11,4,1024,338,1.8753e-22,0.8151,2.0486
1,12,4,1024,512,1.4804e-11,0.7433,3.0545
2,12,4,1024,349,6.4754e-22,1.1081,2.6651
1,13,4,1024,512,2.9321e-11,1.113,3.0886
2,13,4,1024,358,1.0227e-21,1.0838,3.0965
1,14,4,1024,512,2.0299e-11,1.0721,4.62
2,14,4,1024,336,1.6183e-22,0.96332,3.0164
1,15,4,1024,512,1.4922e-11,0.93079,4.0967
2,15,4,1024,342,3.2479e-22,1.1479,4.2015
1,16,4,1024,512,1,1.9492,3.5323
2,16,4,1024,1024,0.0010902,0.99564,1.6051
1,17,4,1024,512,2.1652e-11,0.95693,2.337
2,17,4,1024,352,6.048e-22,1.1878,2.2382
1,18,4,1024,512,1.2691e-11,1.195,2.9273
2,18,4,1024,340,1.3562e-22,0.85009,2.2037
1,19,4,1024,512,1.1639e-11,0.87359,2.9129
2,19,4,1024,340,1.6301e-22,0.67004,2.7513
1,20,4,1024,512,1.4356e-11,0.67574,2.738
2,20,4,1024,348,4.2095e-22,1.0427,2.5611
1,21,4,1024,512,1.2365e-11,0.7307,2.1578
2,21,4,1024,339,1.623e-22,1.0021,2.8423
1,22,4,1024,512,2.5638e-11,1.0042,3.3407
2,22,4,1024,342,2.4622e-22,0.95688,2.9392
1,23,4,1024,512,1.9218e-11,0.95385,4.4985
2,23,4,1024,353,1.0136e-21,0.99968,2.7228
1,24,4,1024,512,2.2288e-11,0.95467,2.0101
2,24,4,1024,341,2.5553e-22,0.82178,1.8936
1,25,4,1024,512,2.0869e-11,0.81972,2.135
2,25,4,1024,348,5.237e-22,0.76728,3.2227
1,26,4,1024,512,2.062e-11,0.6982,3.9877
2,26,4,1024,337,1.1642e-22,1.0473,1.6789
1,27,4,1024,512,2.7367e-11,1.1782,3.1716
2,27,4,1024,342,2.4849e-22,1.0182,2.5702
1,28,4,1024,512,5.8841e-10,1.017,5.2309
2,28,4,1024,337,1.413e-22,0.97464,4.2523
1,29,4,1024,512,2.9436e-11,0.93562,2.7363
2,29,4,1024,346,4.5044e-22,0.98579,4.3445
1,30,4,1024,512,3.2765e-11,0.99315,3.5313
2,30,4,1024,348,5.9483e-22,0.90513,3.3225
1,31,4,1024,512,2.5491e-11,0.90855,2.9894
2,31,4,1024,345,3.2663e-22,0.76652,1.9431
1,32,4,1024,512,2.3247e-11,0.98119,1.8856
2,32,4,1024,335,1.4202e-22,0.76307,1.4525
1,33,4,1024,512,1.1325e-11,0.74778,2.0504
2,33,4,1024,337,2.2512e-22,0.82596,1.8077
1,34,4,1024,512,3.585e-11,0.78678,2.0143
2,34,4,1024,340,1.9186e-22,0.82902,2.4323
1,35,4,1024,512,1.0861e-11,0.84892,4.0508
2,35,4,1024,341,2.3024e-22,0.91308,3.9881
1,36,4,1024,512,1.5033e-11,0.64336,3.3338
2,36,4,1024,337,1.6663e-22,0.53923,1.8069
1,37,4,1024,512,6.8371e-12,0.54593,2.2289
2,37,4,1024,343,3.2458e-22,0.89959,2.4897
1,38,4,1024,512,2.4207e-11,0.89871,3.0187
2,38,4,1024,342,2.3556e-22,0.65882,3.4795
1,39,4,1024,512,1.6364e-11,0.78124,3.9591
2,39,4,1024,351,3.5152e-22,0.67239,2.1547
1,40,4,1024,512,1.5663e-11,0.69234,2.4812
2,40,4,1024,352,6.4174e-22,1.107,2.8595
1,41,4,1024,512,2.452e-11,1.0669,2.9604
2,41,4,1024,345,1.3314e-22,1.1957,2.4411
1,42,4,1024,512,2.4859e-11,1.069,2.6352
